,word,allMoviesCount,%used,actionCount,scifiCount,horrorCount,comedyCount,dramaCount,fantasyCount,thrillerCount,actionRelativeUsage,scifiRelativeUsage,horrorRelativeUsage,comedyRelativeUsage,dramaRelativeUsage,fantasyRelativeUsage,thrillerRelativeUsage
668,lasersight,101,0.046608214120904476,87.0,57.0,13.0,14.0,12.0,10.0,61.0,2.369317365269461,2.3566910247113295,0.7147302904564314,0.2653,0.2255206611570248,0.3709313376098836,1.4374507772020724
669,mini skirt,101,0.046608214120904476,29.0,17.0,13.0,49.0,29.0,10.0,31.0,0.8851812080536913,0.8600368575523856,1.043939393939394,1.7275348837209301,0.8851812080536913,0.5387336093857833,0.9591020408163266
670,coffee,101,0.046608214120904476,28.0,17.0,6.0,46.0,44.0,16.0,35.0,0.7764878048780488,0.7912339089481947,0.4274193548387097,1.4329315068493151,1.3521081081081079,0.8227931488801054,1.0138853503184715
671,tape recorder,101,0.046608214120904476,23.0,15.0,29.0,19.0,38.0,11.0,44.0,0.6705384615384615,0.7449745376574645,2.5616666666666665,0.540075,1.2257021276595745,0.5926069703243617,1.482311111111111
672,blood on shirt,100,0.046146746654360866,43.0,16.0,26.0,17.0,33.0,2.0,64.0,1.237746835443038,0.7044371844371844,1.9685714285714286,0.4201956521739131,0.8933571428571428,0.09096205666011214,2.124613138686131
673,fish,100,0.046146746654360866,30.0,22.0,8.0,42.0,28.0,40.0,22.0,0.8422222222222223,1.054065934065934,0.5760869565217391,1.27344,0.7764878048780488,2.381769641495042,0.588564705882353
674,unrequited love,100,0.046146746654360866,25.0,19.0,11.0,35.0,39.0,32.0,28.0,0.6932926829268292,0.9103296703296703,0.8188202247191011,1.0336363636363637,1.18248,1.8447336841133573,0.7909565217391306
675,paris france,100,0.046146746654360866,43.0,20.0,5.0,23.0,39.0,15.0,42.0,1.3580833333333333,0.9754556820425085,0.364010989010989,0.6378292682926828,1.1984594594594593,0.7893073811931244,1.3173517241379311
676,flying,100,0.046146746654360866,59.0,51.0,4.0,30.0,19.0,40.0,11.0,1.731174193548387,2.5484527742196454,0.2523809523809524,0.7415217391304348,0.44313846153846154,2.080626353489922,0.24644334975369458
677,exploding ship,100,0.046146746654360866,85.0,70.0,6.0,11.0,10.0,25.0,28.0,2.5772,3.455477855477856,0.3471615720524017,0.2233392857142857,0.20213333333333336,1.0774672187715666,0.6151884057971014
678,usa,99,0.04568527918781726,41.0,10.0,5.0,34.0,43.0,9.0,48.0,1.2514630872483221,0.45250305250305256,0.35810810810810806,0.9912307692307694,1.3303673469387756,0.45003603170790296,1.5373521126760563
679,pubic hair,99,0.04568527918781726,10.0,2.0,10.0,46.0,44.0,4.0,28.0,0.33940298507462685,0.11471908373316823,0.9888059701492536,2.1347755102040815,2.00112,0.25859213250517593,1.097793103448276
680,scene after end credits,99,0.04568527918781726,58.0,37.0,13.0,52.0,8.0,28.0,21.0,1.6590188679245284,1.6742612942612944,0.8443627450980392,1.4333090909090909,0.17408612440191387,1.3408480944712828,0.48728571428571427
681,champagne,99,0.04568527918781726,31.0,8.0,4.0,43.0,48.0,8.0,32.0,0.9859300699300699,0.3925327684363829,0.31176470588235294,1.4928549618320612,1.7325714285714287,0.43617950061114014,1.0249014084507042
682,handgun,99,0.04568527918781726,62.0,31.0,13.0,12.0,31.0,11.0,56.0,1.831012987012987,1.3648470448470447,0.8485221674876846,0.2675294117647059,0.7620972972972972,0.48564863909508665,1.5918
683,grief,99,0.04568527918781726,17.0,18.0,15.0,21.0,61.0,13.0,43.0,0.452140350877193,0.8624175824175824,1.148843930635838,0.5719041916167664,2.184472440944882,0.6723395445134576,1.3487172413793105
684,loneliness,99,0.04568527918781726,7.0,16.0,6.0,32.0,64.0,17.0,27.0,0.19651851851851854,0.8517704517704517,0.4877300613496932,1.0623065693430656,2.7721142857142858,1.0122520976353928,0.8647605633802816
685,fireworks,99,0.04568527918781726,31.0,17.0,4.0,44.0,29.0,30.0,28.0,0.9275526315789473,0.8341321329273136,0.2960893854748603,1.4396546762589928,0.8564415584415584,1.7746518897414036,0.8215741935483871
686,police brutality,99,0.04568527918781726,50.0,18.0,11.0,17.0,33.0,5.0,50.0,1.6970149253731341,0.8831987289818615,0.8424855491329479,0.46297005988023954,0.993933774834437,0.25281353736539547,1.6970149253731341
687,dystopia,98,0.04522381172127365,65.0,87.0,17.0,4.0,31.0,9.0,55.0,1.456256157635468,3.915026410054034,0.897410358565737,0.0689090909090909,0.5948860759493672,0.3145039449387276,1.1743661971830985
688,gadget,98,0.04522381172127365,88.0,38.0,2.0,34.0,3.0,10.0,48.0,2.964622222222222,1.6730383130383129,0.11990950226244343,0.8181587301587303,0.06201818181818182,0.4249166496563925,1.2474514285714287
689,ex husband ex wife relationship,98,0.04522381172127365,32.0,14.0,6.0,35.0,49.0,7.0,40.0,0.9638145695364237,0.6747382794720074,0.4491525423728813,1.0755405405405405,1.6630746268656713,0.3599720026350461,1.2721678321678322
690,dream sequence,98,0.04522381172127365,28.0,25.0,19.0,31.0,27.0,19.0,32.0,0.8323137254901961,1.3052972668357283,1.5540123456790123,0.93992,0.7973766233766233,1.0615047414564323,0.9767516778523488
691,street shootout,98,0.04522381172127365,80.0,21.0,3.0,16.0,29.0,3.0,70.0,2.562253521126761,0.85097588978186,0.18150684931506847,0.35324271844660193,0.6833782383419689,0.12398252928330356,2.0944736842105263
692,cocaine,98,0.04522381172127365,29.0,5.0,5.0,35.0,48.0,6.0,46.0,0.9096000000000001,0.24097795695428834,0.3920118343195266,1.1451798561151079,1.7325714285714287,0.32324016563147,1.6344375
693,arson,97,0.04476234425473004,39.0,10.0,17.0,19.0,37.0,11.0,45.0,1.2760575539568344,0.4848246991104134,1.3990683229813663,0.5434716981132075,1.1934468085106382,0.5961555150568428,1.538796992481203
694,office,97,0.04476234425473004,21.0,14.0,4.0,41.0,45.0,9.0,37.0,0.63672,0.7263106320431161,0.31736526946107785,1.4343692307692308,1.624285714285714,0.5028180354267311,1.2557910447761194
695,scream,97,0.04476234425473004,13.0,17.0,33.0,28.0,22.0,16.0,35.0,0.39154966887417214,0.9419451297002317,3.3377862595419843,0.9363529411764706,0.7046197183098591,0.9784567175871524,1.233953488372093
696,humiliation,97,0.04476234425473004,15.0,8.0,7.0,48.0,43.0,5.0,23.0,0.5091044776119402,0.46213077702439403,0.653169014084507,2.1614257425742576,1.844943396226415,0.31426127214170696,0.8301904761904761
697,russian,97,0.04476234425473004,72.0,33.0,4.0,19.0,24.0,6.0,55.0,2.3223829787234043,1.4932600732600734,0.2535885167464115,0.4454226804123711,0.5775238095238096,0.2623398445704684,1.5831645569620254
698,rivalry,97,0.04476234425473004,35.0,16.0,2.0,43.0,33.0,17.0,17.0,1.24359375,0.8865365926590416,0.16459627329192544,1.6297,1.1544923076923077,1.0538514989080803,0.5295616438356165
699,traitor,97,0.04476234425473004,75.0,19.0,6.0,20.0,25.0,25.0,45.0,2.4364285714285714,0.7895716528369588,0.38038277511961716,0.4664615384615385,0.598421052631579,1.190884820747521,1.2038823529411764
700,southern accent,97,0.04476234425473004,50.0,23.0,11.0,23.0,36.0,12.0,43.0,1.5364864864864864,1.0704929356357928,0.7794117647058822,0.5977371428571429,1.0106666666666668,0.5839177185600748,1.2617032258064516
701,demon,97,0.04476234425473004,33.0,10.0,50.0,15.0,12.0,51.0,24.0,0.9264444444444444,0.4402732402732403,4.568965517241379,0.379,0.29822950819672134,3.205464975845411,0.6383157894736843
702,tv news,97,0.04476234425473004,32.0,26.0,12.0,29.0,42.0,13.0,45.0,0.8714730538922155,1.22411230388109,0.8502673796791443,0.7758352941176471,1.2166624203821657,0.632577528440081,1.328961038961039
703,king,97,0.04476234425473004,53.0,15.0,2.0,21.0,19.0,68.0,7.0,1.8260909090909092,0.7186813186813187,0.1448087431693989,0.5823658536585365,0.5205542168674698,5.260250216771956,0.17885393258426968
704,topless female nudity,96,0.044300876788186436,19.0,11.0,20.0,40.0,37.0,6.0,35.0,0.5799463087248322,0.5706726394624484,1.7905405405405406,1.4212500000000001,1.2845496183206107,0.3352120236178207,1.1968421052631582
705,argument,96,0.044300876788186436,22.0,17.0,14.0,40.0,51.0,7.0,31.0,0.6253500000000001,0.8391874791874792,1.1041666666666665,1.2811267605633805,1.7705954198473284,0.3620289855072463,0.9336953642384106
706,ethnic slur,96,0.044300876788186436,44.0,11.0,11.0,27.0,46.0,6.0,46.0,1.3613061224489797,0.4977533577533578,0.8097222222222222,0.7487560975609755,1.4428137931034484,0.29353701527614573,1.4428137931034484
707,corrupt cop,96,0.044300876788186436,58.0,12.0,6.0,14.0,35.0,4.0,63.0,1.9685373134328357,0.543003663003663,0.4274193548387097,0.35770786516853936,1.0138853503184715,0.19256860931236508,2.2211162790697676
708,widower,96,0.044300876788186436,24.0,20.0,14.0,25.0,48.0,14.0,35.0,0.6996923076923077,1.0181318681318683,1.1174698795180722,0.7335483870967742,1.6538181818181819,0.7633141260694952,1.097793103448276
709,punctuation in title,96,0.044300876788186436,32.0,21.0,11.0,48.0,27.0,18.0,19.0,1.0106666666666666,1.1035235732009925,0.8833333333333333,1.7055,0.8241342281879194,1.031095211887727,0.5503949044585987
710,booby trap,96,0.044300876788186436,61.0,26.0,20.0,13.0,15.0,18.0,46.0,2.0103478260869565,1.22411230388109,1.4804469273743015,0.31787096774193546,0.3707608695652174,0.9000720634158059,1.3673725490196078
711,unlikely hero,95,0.043839409321642826,65.0,42.0,10.0,33.0,12.0,30.0,32.0,1.8592452830188682,1.879628064243449,0.6191588785046729,0.7857801047120418,0.25743396226415094,1.3995965934558494,0.7579999999999999
712,knife fight,95,0.043839409321642826,80.0,32.0,4.0,12.0,15.0,20.0,51.0,2.715223880597015,1.4320975727569134,0.2523809523809524,0.2701782178217822,0.3428140703517588,0.933064395637233,1.4229938650306748
713,haunted by the past,95,0.043839409321642826,54.0,31.0,15.0,7.0,32.0,14.0,47.0,1.6821369863013698,1.4940633331165876,1.0743243243243241,0.16495336787564768,0.8662857142857142,0.6812373383200871,1.3970980392156862
714,parachute,95,0.043839409321642826,70.0,36.0,3.0,27.0,16.0,12.0,48.0,2.2419718309859156,1.666033966033966,0.19019138755980858,0.6637621621621621,0.37126530612244896,0.5430434782608696,1.331121951219512
715,student,95,0.043839409321642826,9.0,16.0,12.0,35.0,54.0,11.0,25.0,0.2675294117647059,0.8926087611019119,1.0599999999999998,1.2533858267716536,2.2739999999999996,0.6593243113542566,0.82992700729927
716,national film registry,95,0.043839409321642826,11.0,8.0,8.0,34.0,44.0,13.0,21.0,0.39084375,0.49740793557587454,0.8091603053435114,1.4726857142857144,2.106442105263158,0.9338049229353578,0.8093898305084747
717,blackmail,95,0.043839409321642826,23.0,8.0,5.0,22.0,47.0,4.0,58.0,0.7264166666666666,0.40981408528578345,0.4089506172839506,0.6900413793103448,1.7812999999999997,0.22210367209033519,2.4200366972477063
718,dark past,95,0.043839409321642826,55.0,31.0,15.0,10.0,32.0,19.0,43.0,1.6676,1.4511304787166854,1.0460526315789473,0.23323076923076924,0.8412485549132948,0.9245363877201185,1.2071851851851854
719,semiautomatic pistol,95,0.043839409321642826,83.0,13.0,3.0,18.0,15.0,5.0,66.0,3.1456999999999997,0.5572932330827067,0.19874999999999998,0.44250810810810814,0.36287234042553196,0.22855365246669596,2.1910072992700727
720,crime boss,95,0.043839409321642826,64.0,10.0,1.0,20.0,39.0,6.0,63.0,2.094043165467626,0.4220235722826397,0.0655940594059406,0.4970491803278689,1.0815365853658536,0.27565658794967995,2.0466
721,press conference,95,0.043839409321642826,44.0,25.0,4.0,23.0,43.0,6.0,38.0,1.4396546762589928,1.2887745166226179,0.2960893854748603,0.653775,1.3968857142857143,0.30680422500614096,1.1918896551724139
722,reference to jesus christ,95,0.043839409321642826,12.0,11.0,17.0,35.0,54.0,10.0,30.0,0.34761783439490446,0.5670607873139519,1.481907894736842,1.187910447761194,2.135582608695652,0.5692279646340352,0.9815827338129497
723,falling to death,95,0.043839409321642826,66.0,38.0,13.0,14.0,14.0,17.0,49.0,2.0701241379310344,1.7890872133646698,0.8699494949494949,0.3232081218274112,0.3232081218274112,0.7931047362916481,1.3756296296296295
724,kung fu,94,0.04337794185509922,79.0,26.0,5.0,27.0,9.0,24.0,40.0,2.7426870229007636,1.1509316770186335,0.3231707317073171,0.6710163934426229,0.20364179104477614,1.1678354371201496,1.0701176470588236
725,helicopter crash,94,0.04337794185509922,81.0,46.0,10.0,14.0,21.0,10.0,53.0,2.39212987012987,1.982394325251468,0.5888888888888888,0.2881085972850679,0.4462990654205607,0.40225442834138486,1.3244175824175826
726,suitcase,94,0.04337794185509922,31.0,15.0,0.0,34.0,38.0,9.0,37.0,1.06006015037594,0.8199719743343904,0.0,1.1894769230769233,1.3716190476190475,0.5255259467040674,1.325007874015748
727,evil,94,0.04337794185509922,20.0,12.0,50.0,6.0,29.0,20.0,40.0,0.5793630573248408,0.5923676323676323,5.216535433070867,0.15957894736842107,0.8911621621621622,1.1529585525708483,1.3278832116788322
728,applause,94,0.04337794185509922,24.0,10.0,4.0,38.0,51.0,16.0,25.0,0.758,0.5155098066490472,0.3231707317073171,1.3294153846153847,1.9824615384615387,0.9527078565980167,0.7951048951048951
729,alcohol,94,0.04337794185509922,19.0,8.0,10.0,47.0,41.0,8.0,23.0,0.6307445255474452,0.4402732402732403,0.9075342465753424,1.961064220183486,1.6214608695652175,0.4892283587935762,0.7864962406015038
730,courtroom,94,0.04337794185509922,8.0,3.0,3.0,28.0,58.0,6.0,41.0,0.26175539568345324,0.1696886446886447,0.27604166666666663,1.0701176470588236,2.963865168539326,0.3851372186247302,1.7591320754716981
731,basement,94,0.04337794185509922,18.0,15.0,41.0,21.0,30.0,11.0,46.0,0.4991707317073171,0.7315917615318813,3.8528368794326244,0.5932173913043479,0.8976315789473684,0.5822103568098991,1.5382941176470586
732,impostor,93,0.04291647438855561,50.0,21.0,5.0,27.0,23.0,17.0,44.0,1.65985401459854,1.030398517145505,0.364010989010989,0.767475,0.6378292682926828,0.905072463768116,1.3993846153846154
733,england,93,0.04291647438855561,28.0,7.0,9.0,31.0,41.0,24.0,21.0,0.9574736842105265,0.37022977022977027,0.7845394736842105,1.084523076923077,1.5538999999999998,1.585528403681371,0.6822
734,loss of friend,93,0.04291647438855561,43.0,24.0,19.0,13.0,38.0,16.0,36.0,1.3394794520547946,1.1847352647352647,1.4808823529411765,0.33593181818181816,1.1445298013245033,0.8370612381670436,1.0701176470588236
735,bank,93,0.04291647438855561,39.0,16.0,6.0,26.0,35.0,17.0,44.0,1.23175,0.7803645456340067,0.4491525423728813,0.753171974522293,1.0755405405405405,0.9268814387986729,1.4396546762589928
736,desperation,93,0.04291647438855561,32.0,18.0,27.0,11.0,35.0,9.0,48.0,0.9833513513513512,0.9050061050061049,2.3382352941176467,0.2960236686390533,1.097793103448276,0.47635392829900836,1.6538181818181819
737,loss of mother,93,0.04291647438855561,32.0,17.0,19.0,18.0,42.0,27.0,28.0,0.9638145695364237,0.8341321329273136,1.5350609756097562,0.49614545454545456,1.3547234042553191,1.5664715719063544,0.8215741935483871
738,stabbed in the arm,93,0.04291647438855561,64.0,21.0,19.0,6.0,27.0,22.0,44.0,2.094043165467626,0.9398140321217245,1.3682065217391304,0.13851776649746192,0.6977045454545454,1.1000880775082074,1.2585660377358492
739,tree,93,0.04291647438855561,29.0,25.0,16.0,20.0,31.0,43.0,24.0,0.8295094339622642,1.2492415559900223,1.2325581395348837,0.5414285714285715,0.8980127388535032,2.684007996001999,0.665560975609756
740,chicago illinois,93,0.04291647438855561,25.0,14.0,6.0,40.0,35.0,7.0,37.0,0.8179856115107913,0.7602051282051283,0.5031645569620252,1.4670967741935483,1.233953488372093,0.4035354933997969,1.325007874015748
741,special forces,92,0.042455006922012,78.0,44.0,9.0,6.0,16.0,8.0,52.0,2.627733333333333,2.1206060211977373,0.5845588235294118,0.13182608695652173,0.36938071065989847,0.35319901025097206,1.4689192546583851
742,love interest,92,0.042455006922012,60.0,34.0,8.0,18.0,14.0,21.0,27.0,2.2367213114754096,1.8711612711612713,0.6091954022988505,0.4991707317073171,0.379,1.1805293005671078,0.792232258064516
743,talking animal,92,0.042455006922012,22.0,20.0,0.0,59.0,15.0,56.0,3.0,0.6539607843137255,1.050974831619993,0.0,2.313206896551724,0.426375,4.259164535379369,0.07932558139534884
744,teen movie,92,0.042455006922012,9.0,12.0,17.0,59.0,22.0,8.0,12.0,0.31486153846153847,0.7696114908713335,1.846311475409836,3.35415,0.8551794871794872,0.5527160084080097,0.42973228346456693
745,grave,92,0.042455006922012,26.0,12.0,28.0,19.0,36.0,12.0,36.0,0.8269090909090909,0.622551970322671,2.631205673758865,0.5760799999999999,1.2310375939849625,0.691775131542509,1.2310375939849625
746,suicide attempt,92,0.042455006922012,19.0,16.0,16.0,34.0,46.0,10.0,34.0,0.553923076923077,0.8196281705715669,1.3333333333333333,1.09668085106383,1.621767441860465,0.5485287659200703,1.09668085106383
747,giant,91,0.04199353945546839,53.0,44.0,9.0,27.0,12.0,49.0,8.0,1.617744966442953,2.2682431492558077,0.6178756476683938,0.7016914285714285,0.2872421052631579,2.8985980865776257,0.1875463917525773
748,covered in blood,91,0.04199353945546839,32.0,14.0,45.0,9.0,24.0,7.0,48.0,0.9900408163265306,0.6910955710955712,4.449626865671641,0.24077647058823531,0.7042064516129033,0.36834344455679136,1.666442748091603
749,television,91,0.04199353945546839,23.0,25.0,16.0,32.0,32.0,12.0,34.0,0.6927417218543046,1.366619957223984,1.341772151898734,1.0249014084507042,1.0249014084507042,0.6704240472356414,1.1045142857142858
750,split screen,91,0.04199353945546839,33.0,12.0,7.0,42.0,34.0,11.0,28.0,1.1200298507462685,0.6305848989719957,0.5796874999999999,1.528128,1.1626466165413536,0.6381921218877741,0.9161438848920864
751,record player,91,0.04199353945546839,13.0,11.0,18.0,39.0,48.0,13.0,21.0,0.39415999999999995,0.5894447657605553,1.6448275862068964,1.4304193548387096,1.8982956521739132,0.7843961352657005,0.6725915492957747
752,mistaken identity,91,0.04199353945546839,24.0,17.0,5.0,42.0,27.0,11.0,32.0,0.8145671641791045,0.9820279011768374,0.4330065359477124,1.646689655172414,0.9373740458015267,0.6772651089421275,1.155047619047619
753,strip club,91,0.04199353945546839,38.0,12.0,5.0,40.0,32.0,7.0,41.0,1.2614890510948904,0.5996359468752107,0.3897058823529412,1.3475555555555556,1.0177342657342656,0.3771135265700483,1.39155223880597
754,fighting,91,0.04199353945546839,66.0,30.0,6.0,16.0,18.0,28.0,31.0,2.3268837209302324,1.480919080919081,0.42063492063492064,0.4065251396648044,0.46250847457627114,1.5174867655992361,0.8596829268292683
755,rope,91,0.04199353945546839,39.0,21.0,11.0,18.0,21.0,22.0,37.0,1.3644,1.155717255717256,0.9224683544303797,0.5421456953642384,0.6453243243243243,1.354530217884255,1.2748181818181819
756,drug use,91,0.04199353945546839,10.0,9.0,6.0,30.0,62.0,4.0,34.0,0.31365517241379315,0.5020924281198254,0.5335570469798657,1.09152,3.032,0.23975429503791149,1.2779504132231405
757,pump action shotgun,91,0.04199353945546839,63.0,22.0,14.0,21.0,23.0,8.0,55.0,2.003664335664336,0.973865265169613,0.9661458333333333,0.5162594594594595,0.5716065573770491,0.3656858439467135,1.6565562913907284
758,reading,91,0.04199353945546839,12.0,8.0,4.0,32.0,52.0,17.0,20.0,0.4103458646616542,0.4756236464265661,0.375886524822695,1.2879292035398229,2.5429677419354837,1.202049365942029,0.72768
759,final battle,90,0.04153207198892478,76.0,51.0,4.0,12.0,9.0,33.0,28.0,2.522978102189781,2.564183964183964,0.2535885167464115,0.2715223880597015,0.20064705882352943,1.6592995169082123,0.688345945945946
